SOURCE,STATION,DATE,SURFTEMP,SURFDO,SURFSAL,PH,TSS,AMMON,TKN,NOX,DIN,TOTN,TP,ORTHOP,SURFCHLA,SECCHI,TURBIDITY,temp
DWQ,5,7/18/79,26,3.67,,6.7,14,173.33,733.33,336.67,510,1070,186.67,73.33,15,,,0
DWQ,5,7/25/79,26.5,6.3,,6.9,13,80,500,780,860,1280,210,110,11,,,0
DWQ,5,8/6/79,31,9,,7.4,5,100,800,310,410,1110,210,90,38,,,0
DWQ,5,8/21/79,28,3.7,,7.3,10,430,1400,50,480,1450,250,130,28,,,0
DWQ,5,9/4/79,27.5,4.7,,6.9,9,150,1300,500,650,1800,260,120,18,,,0
DWQ,5,9/19/79,21,4.4,,6.1,15,60,500,330,390,830,180,90,10,,,0
DWQ,5,10/4/79,22,4.6,,6.5,10,,,,,,,,,,,0
DWQ,5,11/5/79,15,7.6,,,10,80,500,970,1050,1470,220,100,11,,,0
DWQ,5,11/14/79,13.5,6.9,,7,11,50,400,340,390,740,190,90,10,0.5,,0
DWQ,5,12/5/79,6,9.8,,,19,50,400,230,280,630,140,60,10,,,0
DWQ,5,5/13/80,21,8.4,,,13,80,500,1000,1080,1500,220,60,20,0.35,,0
DWQ,5,6/5/80,24,6.87,,,12,50,500,750,800,1250,200,50,26,0.5,,0
DWQ,5,8/7/80,31.5,4.8,,,11,270,1400,60,330,1460,320,170,34,0.4,10,0
DWQ,5,8/26/80,28.3,2.9,,,12,120,1100,50,170,1150,260,130,26,0.35,10,0
DWQ,5,9/8/80,29,5,,,13,310,1200,90,400,1290,260,170,21,0.5,6,0
DWQ,5,10/6/80,20,5.9,,,9,280,800,1200,1480,2000,230,110,10,,9,0
DWQ,5,11/6/80,14.3,6.77,,,4,190,600,1100,1290,1700,230,130,10,0.75,9,0
DWQ,5,12/9/80,10.3,6,,,9,350,700,730,1080,1430,150,70,10,,10,0
DWQ,5,1/15/81,2,12.28,,,13,230,500,1400,1630,1900,190,80,10,,6,0
DWQ,5,2/10/81,3,11.53,,,17,180,500,1200,1380,1700,180,110,10,,10,0
DWQ,5,3/17/81,10,8.53,,,16,150,500,900,1050,1400,200,80,10,0.35,8,0
DWQ,5,4/16/81,19.5,8.9,,,13,50,500,700,750,1200,240,110,21,0.7,6,0
DWQ,5,5/26/81,22,7.4,,,14,170,700,1300,1470,2000,240,90,26,0.6,9,0
DWQ,5,6/17/81,30,3.37,,,6,120,700,870,990,1570,300,120,10,,10,0
DWQ,5,7/28/81,30,4.73,1,,7,260,1000,380,640,1380,260,110,15,,9,0
DWQ,5,8/25/81,21,5.2,0,,13,70,600,740,810,1340,180,50,2,,15,0
DWQ,5,9/21/81,23,4.43,0,,7,120,700,710,830,1410,240,90,15,,9,0
DWQ,5,10/19/81,17,5.1,,,11,320,900,300,620,1200,150,50,8,,8,0
DWQ,5,11/19/81,12,5.93,4,,15,220,800,500,720,1300,200,110,3,,,0
DWQ,5,12/14/81,5.7,9.4,0,,5,200,800,1100,1300,1900,290,220,11,,,0
DWQ,5,1/25/82,5,10.27,0,,10,150,600,1200,1350,1800,140,60,1,,25,0
DWQ,5,2/22/82,10,8.3,0,6.4,9,50,400,1000,1050,1400,110,50,4,,,0
DWQ,5,3/29/82,10,7.83,,6.9,7,50,400,690,740,1090,120,60,1,,,0
DWQ,5,4/27/82,17,7,0,6.2,4,110,600,890,1000,1490,240,100,4,,8,0
DWQ,5,5/12/82,20.7,6.37,,6.5,5,100,700,820,920,1520,230,80,11,,,0
DWQ,5,6/14/82,22,5.07,,6.2,12,50,700,390,440,1090,230,100,1,,,0
DWQ,5,7/20/82,26.3,4.23,0,6.6,12,110,600,620,730,1220,260,110,4,,20,0
DWQ,5,8/31/82,25,6.27,0,6,5,50,800,800,850,1600,190,70,15,,,0
DWQ,5,9/13/82,25,8.23,0,6.8,6,140,700,820,960,1520,170,70,37,,,0
DWQ,5,10/19/82,17.3,6.87,0,6.6,11,120,700,850,970,1550,220,90,4,,4.8,0
DWQ,5,11/9/82,12,5.3,,7.1,9,50,400,730,780,1130,180,90,1,,,0
DWQ,5,12/7/82,16,7.27,0,7,7,140,400,990,1130,1390,230,,2,,,0
DWQ,5,1/24/83,6,10.93,0,6.5,7,130,500,1300,1430,1800,150,50,1,,6.7,0
DWQ,5,2/24/83,9,9.8,0,6.4,11,20,300,890,910,1190,120,20,3,,,0
DWQ,5,2/25/83,9,9.5,,,,,,,,,,,,,,0
DWQ,5,3/29/83,11,8.4,,5.9,10,30,400,590,620,990,130,40,1,,,0
DWQ,5,4/12/83,15.9,7.13,,6.23,5,40,400,580,620,980,120,30,2,,14,0
DWQ,5,5/5/83,19.1,5.7,0,6.8,9,40,400,570,610,970,150,50,2,,,0
DWQ,5,6/14/83,21.4,5.6,0,6.23,10,60,400,1100,1160,1500,200,60,1,,,0
DWQ,5,7/6/83,27.2,4.9,0,6.47,9,100,400,1200,1300,1600,220,110,2,,17,0
DWQ,5,8/25/83,28.7,3.17,0,7.27,3,450,900,150,600,1050,270,180,4,0.35,,0
DWQ,5,9/26/83,21.4,6.27,0,7.33,6,90,600,750,840,1350,250,150,9,,,0
DWQ,5,10/19/83,20.6,3.73,0.5,7,4,190,700,710,900,1410,250,130,6,,7.2,0
DWQ,5,11/3/83,16.1,5.17,0.2,6.9,5,130,400,1100,1230,1500,360,270,3,,,0
DWQ,5,11/28/83,2.8,12.25,,5.75,,,,,,,,,,,,0
DWQ,5,12/28/83,2.7,11.7,,6.1,6,70,500,790,860,1290,120,50,2,0.9,,0
DWQ,5,1/17/84,3.9,10.63,0,6.63,16,90,400,980,1070,1380,150,50,1,0.32,50,0
DWQ,5,2/22/84,11.8,8.93,0,5.8,7,30,400,670,700,1070,150,60,,0.43,,0
DWQ,5,3/26/84,14.4,8,0,7.1,7,30,300,580,610,880,100,30,,0.7,,0
DWQ,5,4/24/84,16,6.7,,6.5,5,,,,,,,,,,14,0
DWQ,5,4/26/84,16,6.5,0,,,40,400,450,490,850,140,50,,,,0
DWQ,5,5/16/84,18.5,5.7,0,6.5,10,70,400,670,740,1070,190,50,,,,0
DWQ,5,6/12/84,23,5.57,0,6.4,7,40,400,330,370,730,170,60,,,,0
DWQ,5,7/11/84,25.3,4.83,0,7,5,120,600,590,710,1190,230,130,,,16,0
DWQ,5,8/8/84,26,5.2,0,6.7,9,30,600,400,430,1000,200,70,,,,0
DWQ,5,9/24/84,20,4.87,0,6.4,6,20,500,320,340,820,140,60,,,,0
DWQ,5,10/16/84,18.3,5.87,0,7,4,90,400,950,1040,1350,170,60,,,7,0
DWQ,5,11/8/84,15,5.73,0,6.7,6,120,400,800,920,1200,290,130,,,,0
DWQ,5,12/4/84,9.3,9.13,0,7.2,4,90,300,1100,1190,1400,250,150,,0.85,,0
DWQ,5,1/29/85,2,11.83,0,7,7,220,500,1100,1320,1600,160,70,,,8.1,0
DWQ,5,2/13/85,4,10.5,,6.8,12,60,400,940,1000,1340,110,30,,,,0
DWQ,5,2/15/85,4,10.4,0,,,,,,,,,,,,,0
DWQ,5,3/13/85,13.3,8.13,0,7.4,9,130,400,910,1040,1310,160,50,,,,0
DWQ,5,4/17/85,17.7,7.23,0,6.77,21,150,500,970,1120,1470,240,80,,,18,0
DWQ,5,5/8/85,22,6.1,0,6.7,7,260,700,1100,1360,1800,310,80,,,,0
DWQ,5,6/24/85,27.3,4.8,0,8.8,10,120,700,490,610,1190,300,180,,0.55,,0
DWQ,5,7/9/85,28.2,5.53,0,7.27,13,70,500,750,820,1250,310,200,,,22,0
DWQ,5,8/29/85,25.9,4.4,0,6.43,6,150,600,700,850,1300,250,120,,0.62,,0
DWQ,5,9/12/85,27.3,2.6,5.83,,9,250,800,300,550,1100,360,250,,,,0
DWQ,5,10/8/85,21.8,3.83,1.9,6.87,4,240,600,710,950,1310,220,120,,,7.3,0
DWQ,5,11/6/85,16.3,3.7,0,7,4,110,400,650,760,1050,230,100,,,,0
DWQ,5,12/11/85,9,8.7,0,6.4,14,70,700,650,720,1350,130,50,,0.57,,0
DWQ,5,1/14/86,4,10.8,0,7.3,7,300,600,1100,1400,1700,250,120,3,0.7,11,0
DWQ,5,2/13/86,7.7,9.27,0,6.9,10,390,7500,890,1280,8390,90,80,,0.5,,0
DWQ,5,3/7/86,16,7.6,0,7.1,8,,,,,,,,,0.48,,0
DWQ,5,3/17/86,16,7.2,0,,,140,400,860,1000,1260,210,110,,,,0
DWQ,5,4/3/86,18.7,10.4,,7.2,5,50,400,560,610,960,160,70,,0.65,9.4,0
DWQ,5,5/5/86,21.3,7.4,0.1,7,10,150,500,1100,1250,1600,340,160,,0.6,,0
DWQ,5,6/18/86,27.3,4.3,0,6.8,7,250,600,870,1120,1470,360,260,,0.58,,0
DWQ,5,7/9/86,30,5.2,0,6.7,,150,500,740,890,1240,560,250,,0.6,21,0
DWQ,5,8/25/86,23.3,4.63,,6.7,42,140,600,650,790,1250,290,130,,0.4,,0
DWQ,5,9/23/86,24.7,3.03,0,,7,150,600,860,1010,1460,310,170,,0.55,,0
DWQ,5,10/28/86,18.3,3.03,5.47,7.2,2,190,500,910,1100,1410,320,230,23,0.9,7.2,0
DWQ,5,1/15/87,7,9.03,0,6.8,7,110,400,1200,1310,1600,130,70,5,,12,0
DWQ,5,3/18/87,9,9.17,,6.9,14,10,400,500,510,900,80,20,12,,20,0
DWQ,5,4/6/87,11.5,7.83,,6.6,16,70,500,720,790,1220,140,40,3,,16,0
DWQ,5,5/12/87,20,5.73,,6.7,13,150,600,840,990,1440,220,70,5,,14,0
DWQ,5,6/9/87,29.7,4.67,0,7.3,11,90,700,700,790,1400,230,100,90,,14,0
DWQ,5,7/16/87,28.5,3.17,0.07,6.4,3,180,500,630,810,1130,180,220,18,0.6,8,0
DWQ,5,8/18/87,27.4,3.93,0.7,6.85,5,270,800,640,910,1440,260,150,3,0.7,10,0
DWQ,5,9/8/87,30.6,6.4,0,6.1,11,130,500,710,840,1210,350,230,15,,8,0
DWQ,5,9/9/87,26.9,3.95,,5.93,,,,,,,,,,,,0
DWQ,5,10/21/87,17.3,3.43,2.67,6.9,7,100,300,930,1030,1230,340,220,,,4,0
DWQ,5,11/9/87,16.2,3.94,2.26,7.3,10,160,800,680,840,1480,290,200,14,0.4,6,0
DWQ,5,12/30/87,8.7,8.33,0,7.1,7,180,500,1000,1180,1500,280,170,1,0.7,10,0
DWQ,5,1/19/88,3,11.2,0,6.9,4,230,500,1400,1630,1900,150,60,1,0.75,8,0
DWQ,5,2/15/88,5.7,8.13,0.7,6.23,2,100,400,980,1080,1380,120,30,4,,11,0
DWQ,5,3/9/88,12,10.2,0,7.2,10,50,400,1000,1050,1400,160,50,8,0.7,10,0
DWQ,5,3/28/88,16,6.7,0,6.5,8,,,,,,,,,,22,0
DWQ,5,4/7/88,19,6.8,,6.6,13,140,500,780,920,1280,210,90,2,0.7,8,0
DWQ,5,5/25/88,22,4.87,0,6.9,18,120,600,840,960,1440,260,110,1,0.5,2,0
DWQ,5,6/23/88,27.9,4.1,0,7,4,,,,,,,,,0.6,9,0
DWQ,5,7/28/88,29,6,0,,,150,400,1100,1250,1500,310,200,,0.7,,0
DWQ,5,8/25/88,28.7,4.47,0,7.03,3,210,600,730,940,1330,300,180,4,,5.7,0
DWQ,5,9/28/88,,,,,1,80,400,850,930,1250,260,140,2,,7.4,0
DWQ,5,10/27/88,15,5.67,0,6.9,4,140,500,1200,1340,1700,200,130,1,1,6,0
DWQ,5,11/16/88,14.5,6.6,0,6.9,4,120,600,500,620,1100,180,80,1,0.8,8,0
DWQ,5,12/8/88,7.7,9.3,0,6.9,4,200,500,680,880,1180,160,80,1,0.8,10,0
DWQ,5,1/11/89,8.8,8.23,3,6.9,5,140,400,930,1070,1330,180,80,1,0.8,10,0
DWQ,5,3/7/89,10,8.03,0,6.4,19,80,400,860,940,1260,150,30,2,0.6,26,0
DWQ,5,3/28/89,16,6.7,0,,,30,600,1200,1230,1800,90,20,2,0.5,,0
DWQ,5,4/27/89,20.2,5,0,6.5,9,80,500,580,660,1080,160,50,1,0.6,10,0
DWQ,5,5/24/89,21.5,4.47,0,6.6,10,60,500,560,620,1060,190,50,1,0.5,12,0
DWQ,5,6/19/89,26.2,4.6,0,6.5,7,130,600,580,710,1180,200,80,2,0.4,10,0
DWQ,5,7/19/89,24.3,4.65,0,6,12,130,600,680,810,1280,160,70,1,0.4,20,0
DWQ,5,8/21/89,25,4.76,0,6.7,17,90,400,660,750,1060,120,70,1,0.5,8,0
DWQ,5,9/18/89,25,5.02,0,7.9,3,160,400,710,870,1110,160,50,3,0.5,4,0
DWQ,5,10/18/89,18.1,4.83,0,6.8,5,90,400,580,670,980,120,40,1,0.9,5,0
DWQ,5,11/15/89,14.9,2.32,0,6.5,3,70,500,220,290,720,80,10,1,0.8,4,0
DWQ,5,12/12/89,4,9.48,0,6.1,16,40,400,1300,1340,1700,140,40,1,0.2,,0
DWQ,5,1/31/90,11,7.14,0,6.5,7,140,400,860,1000,1260,100,30,1,0.3,24,0
DWQ,5,2/28/90,10.2,9.48,0,6.4,13,40,400,650,690,1050,110,30,6,0.6,14,0
DWQ,5,3/21/90,16,7,0,6.6,8,200,500,800,1000,1300,150,60,1,0.5,10,0
DWQ,5,4/18/90,16.8,7.64,0,6.5,3,70,400,430,500,830,100,20,7,0.5,9,0
DWQ,5,5/30/90,21,3.84,0,6.4,10,90,400,610,700,1010,120,30,1,0.3,20,0
DWQ,5,6/27/90,29.6,4.98,0,7,3,190,600,1200,1390,1800,200,90,2,1,6,0
DWQ,5,7/25/90,30,5.52,0,6.7,2,90,400,1100,1190,1500,160,80,4,1.1,6,0
DWQ,5,8/29/90,28,4.53,0,6.5,4,170,700,1100,1270,1800,180,90,1,0.6,8,0
DWQ,5,9/26/90,22.6,5.36,0.24,6.9,2,200,500,1200,1400,1700,160,60,4,0.5,4,0
DWQ,5,10/29/90,15,5.86,0,6.9,8,130,500,840,970,1340,180,80,1,0.5,10,0
DWQ,5,11/29/90,14.3,6.68,0.5,6.9,4,250,600,1100,1350,1700,140,50,1,0.8,4,0
DWQ,5,12/13/90,9.8,9.38,0,6.8,5,180,500,820,1000,1320,140,60,1,0.6,8,0
DWQ,5,4/9/91,20.5,6.4,0,6.6,14,60,500,420,480,920,120,20,7,0.6,12,0
DWQ,5,5/13/91,25,5.35,0,7,7,260,600,1100,1360,1700,170,50,2,0.6,8,0
DWQ,5,6/6/91,26,3.3,3.88,6.9,12,330,600,590,920,1190,160,40,4,0.7,8,0
DWQ,5,7/16/91,29,4.63,0,6.9,3,130,600,730,860,1330,190,80,1,0.8,8,0
DWQ,5,8/8/91,26,3.93,0,6.3,16,90,600,210,300,810,190,40,1,0.6,14,0
DWQ,5,9/18/91,28.7,5.13,0,7.1,3,140,500,1200,1340,1700,200,70,10,0.8,5,0
DWQ,5,10/9/91,19.8,6.2,0,6.8,4,150,400,1100,1250,1500,150,60,1,0.9,6,0
DWQ,5,11/13/91,11,6.73,0,,,120,500,980,1100,1480,130,40,1,0.8,,0
DWQ,5,12/10/91,12,8.28,1.02,6.9,6,150,600,820,970,1420,150,30,1,0.7,6,0
DWQ,5,1/9/92,9.4,6.92,0,5.2,12,40,400,1400,1440,1800,100,30,1,0.4,22,0
DWQ,5,2/11/92,7,9.4,0,6.4,5,140,400,990,1130,1390,60,10,1,0.9,6,0
DWQ,5,3/10/92,16,8.22,0,7.1,11,120,500,750,870,1250,80,30,3,0.7,10,0
DWQ,5,4/7/92,14,8.5,0,6.8,3,110,400,740,850,1140,70,10,1,0.9,8,0
DWQ,5,5/18/92,24.2,5.96,0,7,1,150,700,1200,1350,1900,150,40,3,0.9,6,0
DWQ,5,6/10/92,27,5.6,0,7,6,150,500,1100,1250,1600,150,50,3,0.8,7,0
DWQ,5,7/9/92,28,4.5,0,6.6,2,110,600,410,520,1010,170,50,2,0.7,10,0
DWQ,5,8/6/92,29,4.3,0,6.7,4,120,600,750,870,1350,140,70,1,0.8,7,0
DWQ,5,9/10/92,27.3,5,0,6.7,6,160,700,940,1100,1640,190,50,4,0.8,6,0
DWQ,5,10/12/92,19,6.1,0,6.4,8,90,600,540,630,1140,130,40,1,0.6,8.4,0
DWQ,5,11/5/92,19.4,6.24,0,6.6,4,220,400,1100,1320,1500,150,60,1,0.9,6,0
DWQ,5,12/9/92,8,9.02,0,6.1,3,90,400,530,620,930,90,30,1,0.7,12,0
DWQ,5,1/14/93,12,7.05,0,5.7,1,90,400,830,920,1230,80,20,1,0.4,18,0
DWQ,5,2/9/93,6,8.75,0,6.2,8,70,400,1000,1070,1400,60,10,1,0.8,8.6,0
DWQ,5,3/9/93,11,8.14,0,5.9,5,60,500,860,920,1360,80,40,1,0.4,26,0
DWQ,5,4/15/93,18,7.7,0,6.1,10,20,700,300,320,1000,100,10,2,0.7,11,0
DWQ,5,5/12/93,24,6.03,0,6.9,8,200,500,980,1180,1480,200,50,2,0.7,7.6,0
DWQ,5,6/8/93,27.5,6.2,0,7.1,4,190,500,1000,1190,1500,180,70,1,0.9,6,0
DWQ,5,7/12/93,31,5.58,0,7.2,3,220,700,860,1080,1560,140,60,2,1,3,0
DWQ,5,8/17/93,31.2,5.5,0.5,7.3,3,50,800,750,800,1550,150,60,5,1.1,4.4,0
DWQ,5,9/8/93,29,3.96,0,6.7,3,190,700,730,920,1430,130,90,12,1.1,3.6,0
DWQ,5,10/18/93,20,6.06,0.8,6.9,6,340,700,1000,1340,1700,130,90,2,1,3.1,0
DWQ,5,11/9/93,13.2,7.42,0,6.6,3,170,700,990,1160,1690,190,40,1,1.1,5.8,0
DWQ,5,2/8/94,8,9.68,0,6,5,120,400,1000,1120,1400,60,10,1,0.7,10,0
DWQ,5,3/15/94,13,7.55,0,6,4,60,800,520,580,1320,60,10,1,0.5,16,0
DWQ,5,4/12/94,18,6.64,0,6.3,4,60,300,320,380,620,120,10,3,0.9,7.7,0
DWQ,5,5/18/94,22.8,7.1,0,6.1,6,120,700,830,950,1530,120,40,1,0.9,6.2,0
DWQ,5,6/8/94,27.8,7.3,0,6.9,7,250,700,800,1050,1500,200,50,2,1.1,5.7,0
DWQ,5,7/12/94,31.2,6.26,0,6.7,3,210,700,710,920,1410,140,80,2,1.3,3.8,0
DWQ,5,8/10/94,27,3.6,2.9,6.9,5,130,400,440,570,840,150,80,1,1.2,5.5,0
DWQ,5,9/1/94,28.3,3.88,2.68,7,3,210,700,380,590,1080,150,60,1,0.9,4.1,0
DWQ,5,10/27/94,17.6,3.6,7.4,6.8,6,,,,,,,,,0.8,4.5,0
DWQ,5,11/15/94,16.5,4.68,4.58,7.2,3,120,600,760,880,1360,130,40,1,1,3.9,0
DWQ,5,12/8/94,15,4.1,6.63,7,9,260,700,510,770,1210,210,50,1,0.8,5.9,0
DWQ,5,1/10/95,8.6,9.76,0,7.1,5,160,800,930,1090,1730,130,50,1,0.7,7.4,0
DWQ,5,2/20/95,9,8.26,0,5.6,29,100,600,1100,1200,1700,200,20,1,0.3,33,0
DWQ,5,3/13/95,13,8.2,0,6.3,7,60,400,770,830,1170,90,10,3,0.5,13,0
DWQ,5,4/4/95,16,7.57,0,6.8,6,,,,,,,,,0.7,5.4,0
DWQ,5,5/3/95,19,9.3,0,6.6,6,210,500,1300,1510,1800,190,,3,0.8,4.3,0
DWQ,5,6/8/95,23.4,4.44,0.08,5.6,26,180,500,900,1080,1400,220,,8,,30,0
DWQ,5,7/11/95,26,3.88,0,5.5,4,140,500,240,380,740,190,,2,0.7,7.6,0
DWQ,5,8/9/95,28.8,4.9,,7.2,1,170,400,780,950,1180,190,,2,,5.8,0
DWQ,5,9/6/95,23.8,4.94,0,6.4,2,90,400,200,290,600,130,,1,0.5,12,0
DWQ,5,10/11/95,21.5,4.25,0,6.5,11,70,500,240,310,740,160,,2,0.5,16,0
DWQ,5,11/13/95,11,3.23,0,6.4,3,10,400,300,310,700,90,,1,0.7,8.4,0
DWQ,5,12/13/95,8,7.7,0,6.8,4,60,300,720,780,1020,50,,5,,4.2,0
DWQ,5,1/11/96,4,10.18,0,6.7,6,130,400,760,890,1160,90,,4,0.7,7.8,0
DWQ,5,2/13/96,7,9.52,0,7.1,4,60,400,1100,1160,1500,60,,5,0.9,10,0
DWQ,5,3/13/96,7.3,9.93,,6.8,4,70,400,980,1050,1380,50,,5,0.5,12,0
DWQ,5,4/10/96,12.4,9.6,,6.7,3,30,400,560,590,960,80,,5,0.7,5.7,0
DWQ,5,5/6/96,22,6.17,,6.87,,,,,,,,,,0.5,,0
DWQ,5,6/13/96,24.2,3.83,,6.79,6,120,600,610,730,1210,150,,20,0.23,12,0
DWQ,5,7/2/96,27.1,4.48,0.1,6.91,1,130,400,1000,1130,1400,180,,10,0.46,6.4,0
DWQ,5,7/31/96,27.6,3.55,0.1,6.85,3,150,600,620,770,1220,190,,5,0.6,5.7,0
DWQ,5,8/27/96,27.3,4.57,0.1,6.98,3,130,500,820,950,1320,140,,5,0.56,5.8,0
DWQ,5,9/18/96,24,,,,14,200,1000,10,210,1010,380,,7,,7.8,0
DWQ,5,10/10/96,19.1,,,,3,80,400,220,300,620,80,,1,,8.4,0
DWQ,5,10/29/96,18.3,5.3,0.1,6.6,1,100,500,450,550,950,110,,1,0.95,4.6,0
DWQ,5,11/25/96,9.6,8.61,0.1,6.85,1,100,400,770,870,1170,90,,1,0.7,7.3,0
DWQ,5,12/17/96,9.5,,,,2,60,300,680,740,980,60,,1,,7,0
DWQ,5,1/29/97,8.1,10.4,0.1,7,2,40,300,930,970,1230,100,,3,0.79,7.7,0
DWQ,5,2/26/97,10.4,8.79,,6.85,1,90,300,620,710,920,90,,5,0.8,8.8,0
DWQ,5,3/25/97,13.8,7.98,,6.67,3,60,400,630,690,1030,80,,1,0.9,6.7,0
DWQ,5,4/15/97,17.7,9.71,,7.53,8,10,500,800,810,1300,110,,41,0.6,3.5,0
DWQ,5,5/19/97,21.4,8.17,,7.13,7,10,300,270,280,570,100,,18,0.85,3.7,0
DWQ,5,6/17/97,23.7,6.27,,6.73,4,20,300,600,620,900,70,,5,1,5,0
DWQ,5,7/15/97,31.5,8.8,0.1,7.2,7,,,,,,,,12,,8,0
DWQ,5,8/12/97,28.8,9.4,0.1,7.3,,,,,,,,,,,,0
DWQ,5,9/9/97,26.5,7,0.1,7.2,1,140,600,910,1050,1510,120,,5,,4.1,0
DWQ,5,10/9/97,23.5,6.2,0.2,7,3,70,300,690,760,990,130,,2,,5.2,0
DWQ,5,11/4/97,16.2,7.8,0.1,,1,40,200,1300,1340,1500,120,,1,,3.7,0
DWQ,5,12/11/97,10,,,,1,60,400,750,810,1150,360,,1,,3.5,0
DWQ,5,12/29/97,8,,,,4,130,300,890,1020,1190,110,,1,,11,0
DWQ,5,1/13/98,11.8,7.8,0.04,6.9,7,30,200,680,710,880,90,,1,,13,0
DWQ,5,1/21/98,6,9,,6,,,,,,,,,,,,0
DWQ,5,2/10/98,8.1,8.9,0,6.4,5,50,300,620,670,920,110,,1,,15,0
DWQ,5,3/2/98,13,8,,6,,,,,,,,,,,,0
DWQ,5,3/10/98,13,10,0,6,5,50,300,370,420,670,70,,1,,8.3,0
DWQ,5,3/11/98,13.5,8.3,0.02,6.9,,,,,,,,,,,,0
DWQ,5,4/7/98,16.6,6.8,0.01,6.5,5,30,500,340,370,840,90,,1,,9.3,0
DWQ,5,5/6/98,21,6.4,0.03,6.6,2,60,300,730,790,1030,120,,1,,5.9,0
DWQ,5,5/14/98,18,,,,,,,,,,,,,,,0
DWQ,5,6/2/98,26.6,6,0.04,6.8,4,30,300,800,830,1100,110,,1,,11,0
DWQ,5,6/30/98,32,6.7,0.06,7.4,1,10,300,780,790,1080,160,,13,,6,0
DWQ,5,7/30/98,30.5,6,0.2,7.2,1,20,300,650,670,950,140,,1,,4.5,0
DWQ,5,8/25/98,28.8,7.4,0.1,7.8,1,30,300,390,420,690,170,,2,,,0
DWQ,5,9/23/98,26.6,5.7,0.1,6.9,1,10,500,510,520,1010,190,,2,,4,0
DWQ,5,10/21/98,19.3,7,0.1,7,1,150,400,730,880,1130,130,,1,,7.4,0
DWQ,5,11/17/98,14.9,8,0.1,7.3,1,90,300,930,1020,1230,100,,1,,3,0
DWQ,5,12/17/98,12,,,,2,10,400,730,740,1130,110,,1,,3.1,0
DWQ,5,1/13/99,5.9,10.2,0.03,7,6,20,300,690,710,990,110,,1.06,,22,0
DWQ,5,2/9/99,11.3,9,0,7,6,50,300,550,600,850,60,,5,,7.8,0
DWQ,5,3/11/99,9,11.7,0.04,7.4,6,50,300,770,820,1070,60,,1,,5.4,0
DWQ,5,4/8/99,19.8,7.5,0.07,6.8,2,180,400,440,620,840,100,,1,,7.7,0
DWQ,5,5/4/99,14.6,8.2,0.05,8.2,1,130,500,740,870,1240,110,,1,,5.1,0
DWQ,5,7/1/99,27.1,6.7,0.1,7.6,11,70,400,860,930,1260,190,,13.83,,4,0
DWQ,5,7/27/99,30.7,6.3,0.08,7.4,3,150,600,430,580,1030,140,,7.85,,4.5,0
DWQ,5,8/24/99,28.5,6.3,0.16,8.1,1,120,600,530,650,1130,140,,6.12,,2.9,0
DWQ,5,9/27/99,21.1,3.4,0.02,6.2,5,210,1000,20,230,1020,200,,2.09,,8.9,0
DWQ,5,10/14/99,21,,,,1,130,12000,220,350,12220,160,,3.67,,4.6,0
DWQ,5,10/18/99,20.8,,,,15,110,700,150,260,850,170,,7.32,,7.6,0
DWQ,5,11/15/99,15.1,6.2,0.04,6.7,2,20,400,400,420,800,140,,2.3,,6.3,0
DWQ,5,12/13/99,11.4,,,,,140,500,880,1020,1380,130,,1.44,,,0
DWQ,5,12/15/99,11.4,11.4,0.06,6.9,1,,,,,,,,,,5.7,0
DWQ,10,7/15/97,30.6,8.7,0.1,7.2,,,,,,,,,,,,0
DWQ,10,8/12/97,27.3,7.4,0.1,6.9,,,,,,,,,,,,0
DWQ,10,9/9/97,26.8,6.8,,7.1,,,,,,,,,,,,0
DWQ,10,9/23/97,26.4,5.13,0.5,7,,,,,,,,,,,,0
DWQ,10,10/9/97,24,6.3,0.4,7,,,,,,,,,,,,0
DWQ,10,11/4/97,16.4,7.8,0.1,,,,,,,,,,,,,0
DWQ,10,1/13/98,12.1,7.5,0.05,6.9,,,,,,,,,,,,0
DWQ,10,2/10/98,8,9.1,0,6.4,,,,,,,,,,,,0
DWQ,10,3/11/98,13.6,10.8,0.02,6.9,,,,,,,,,,,,0
DWQ,10,4/7/98,16.7,6.8,0.02,6.5,,,,,,,,,,,,0
DWQ,10,5/6/98,20.6,6.4,0.04,6.6,,,,,,,,,,,,0
DWQ,10,6/2/98,26.8,5.9,0.04,6.7,,,,,,,,,,,,0
DWQ,10,6/30/98,32.2,7.7,0.06,7.3,,,,,,,,,,,,0
DWQ,10,7/30/98,30.8,6,0.2,7.2,,,,,,,,,,,,0
DWQ,10,8/25/98,28.4,6.2,0.1,7.2,,,,,,,,,,,,0
DWQ,10,9/23/98,26.5,5.8,0.1,7.3,,,,,,,,,,,,0
DWQ,10,10/21/98,19.3,7.3,0.1,6.9,,,,,,,,,,,,0
DWQ,10,11/17/98,14.6,9.2,0.1,7.3,,,,,,,,,,,,0
DWQ,10,1/13/99,5.9,13.9,0.03,6.9,,,,,,,,,,,,0
DWQ,10,2/9/99,11.2,10.6,0,6.9,,,,,,,,,,,,0
DWQ,10,3/11/99,8.9,12,0.05,7.1,,,,,,,,,,,,0
DWQ,10,4/8/99,20.1,7.6,0.06,6.8,,,,,,,,,,,,0
DWQ,10,5/4/99,14.6,10.9,0.04,8.1,,,,,,,,,,,,0
DWQ,10,7/1/99,27.1,6.7,0.1,7.6,,,,,,,,,,,,0
DWQ,10,7/27/99,30.7,6.3,0.08,7.7,,,,,,,,,,,,0
